UPC,Description,Size,Category,Big_Pack_UPC,Pre_Total_Sales,Pre_Total_Units,Pre_Total_Visits,Pre_Total_HHs,Pre_HH_Pen,Pre_Spend_per_HH,Pre_Visits_per_HH,Pre_Spend_per_Visit,Pre_Units_per_Visit,Pre_Spend_per_Unit,Pre_Repeat_HHs,Pre_Repeat_Rate,Covid_Total_Sales,Covid_Total_Units,Covid_Total_Visits,Covid_Total_HHs,Covid_HH_Pen,Covid_Spend_per_HH,Covid_Visits_per_HH,Covid_Spend_per_Visit,Covid_Units_per_Visit,Covid_Spend_per_Unit,Covid_Repeat_HHs,Covid_Repeat_Rate,Pre_Loyal_Sales,Pre_Price_Sens_Sales,Covid_Loyal_Sales,Covid_Price_Sens_Sales,Pre_Ecomm_Sales,Pre_Ecomm_HHs,Pre_Ecomm_Visits,Pre_Ecomm_Units,Covid_Ecomm_Sales,Covid_Ecomm_HHs,Covid_Ecomm_Visits,Covid_Ecomm_Units
0003160402917,NTMD BIOTIN 2500MG,150 CT,VITAMIN PRODUCTS,Y,64713.25999999879,5304,3369,3152,0.017362555159989447,20.530856598984386,1.0688451776649746,19.208447610566573,1.574354407836153,12.200840874811234,183,5.805837563451776,46150.00000000024,3969,2840,2717,0.014839999462548418,16.985645933014442,1.0452705189547296,16.250000000000085,1.3975352112676056,11.62761400856645,114,4.195804195804196,44782.040000000045,"",30474.77999999999,9600.139999999998,670.2700000000001,31,33,53,1286.2800000000002,61,64,100
0002840015960,RUFFLS CHDDR SR CRM CHIPS,8 OZ,BAG SNACKS,N,6892919.820076477,2769992,2443096,1259648,6.938676358556595,5.472099999425615,1.9395069098668833,2.821387215269673,1.1338039929663017,2.488425894398423,458988,36.4377984960878,6603527.850113641,2171497,1981765,1076058,5.877327987365081,6.136776874586352,1.841689760217386,3.3321447548592493,1.09573889941542,3.041002520433434,365388,33.956162214304435,4195561.179999876,2420586.659999936,3947694.0899998676,1697253.8799999405,337078.7600000002,56135,115624,130274,804608.5600000008,113979,233328,262467
0003160404294,NTMD OMGA3 FSH OIL 1200MG,150 CT,VITAMIN PRODUCTS,Y,286798.31999996124,28601,17292,15338,0.08448822050885726,18.698547398615286,1.1273960099100273,16.58560721720803,1.654001850566736,10.027562672632468,1466,9.557960620680662,333084.10999995354,32201,19938,17905,0.09779543260100458,18.602854509910838,1.1135437028762916,16.705994081650793,1.6150566756946534,10.343905779322181,1579,8.81876570790282,184797.56000000008,"",203206.65000000002,62561.48000000002,5022.909999999974,262,304,465,20236.13000000011,1097,1179,1723
0007641090437,LANCE NEKOT GNGRBRD CREME,12.7 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,52.440000000000005,16,16,16,8.81347977664439E-5,3.2775000000000003,1.0,3.2775000000000003,1.0,3.2775000000000003,"","",67.8,20,20,20,1.0923812633454852E-4,3.3899999999999997,1.0,3.3899999999999997,1.0,3.3899999999999997,"","",41.67,"",33.9,27.12,"","","","","","","",""
0002724143680,PCSF SHRIMPMT 350/500 FZ,16 OZ,SEAFOOD - SHRIMP,N,"","","","","","","","","","","","",269150.9099999711,29811,26236,18904,0.10325187701141529,14.237775603045446,1.3878544223444773,10.258839381002101,1.136263149870407,9.028577035321563,3782,20.006347862886162,"","",168581.48000000004,36840.630000000034,"","","","",646.6400000000002,39,46,75
0001111002335,KRO SELCT BLND MED COFFEE,30.5 OZ,COFFEE,N,1694956.2099983417,329472,305705,149006,0.8207883547491711,11.37508697635224,2.0516287934714037,5.544417690251523,1.0777448847745374,5.1444620787148585,52848,35.467028173362145,1526863.7599985441,306671,280000,134774,0.7361229619306222,11.32906762430843,2.0775520500986837,5.453084857137657,1.0952535714285714,4.978833212134647,47927,35.56101325181415,1038382.4799999826,1014043.8599999831,914260.6999999864,909193.7299999867,55163.28000000004,3929,9461,10563,132616.08999999988,10612,23297,26151
0004610000113,SRGNTO SHRP CHDR CHS 11CT,8 OZ,CHEESE,N,3041688.270010249,992797,889973,497099,2.738232489681343,6.118878271753211,1.7903335150543453,3.4177309536471885,1.1155360892970911,3.0637565081383697,140451,28.254130464957683,3594992.1700119087,1179537,1021200,536659,2.931181182028624,6.6988388716333995,1.902884326918956,3.5203605268428406,1.1550499412455935,3.0477994077438084,169450,31.57498523270829,2044942.0199999695,508233.4299999989,2296537.009999975,525565.6099999992,213244.64000000016,28250,58801,68380,652720.6299999998,78513,171669,208860
0004200094253,QLTN SFTSTRG MEGA ROLL,207.73 SF,BATH TISSUE,N,6994660.750055827,1180292,952877,487941,2.6877863348097746,14.335054340700673,1.9528529063964701,7.340570451438986,1.238661443187316,5.926212115354359,159228,32.63263386352038,665900.8299995174,89761,64357,62041,0.33886212979608626,10.733238181194974,1.0373301526409955,10.346983700289284,1.3947356153953727,7.418598611863921,2171,3.499298850759981,4693645.459999999,2968637.2499999464,385588.6100000007,183311.20000000007,268042.1000000005,20218,37309,44068,14137.34,1358,1363,2022
0087605900107,SNDBR SHRIMP RAW XL,2 LB AVG,SEAFOOD - SHRIMP,N,254129.2800000464,20086,15476,14725,0.0811115560694304,17.2583551782714,1.0510016977928693,16.420863272166347,1.2978805892995606,12.652060141394324,674,4.577249575551782,"","","","","","","","","","","","",123353.86000000004,69390.51999999999,"","",1276.160000000001,88,88,104,"","","",""
0076211188810,STBK PIKE PLACE RST KCP,10 CT,COFFEE,N,1976040.2399984687,312875,258862,127152,0.7004072378499295,15.54077198941793,2.0358468604504845,7.633566301730144,1.208655577102858,6.315749868153316,39546,31.101359003397512,2014765.5299983602,317713,263013,136633,0.7462766457734185,14.745819311574511,1.9249595632094736,7.6603267899243015,1.2079745107656275,6.341463931278733,40906,29.938594629408712,1440224.599999977,333416.50000000047,1397327.9199999794,321469.8200000006,144043.55000000008,7938,17839,22009,322091.2599999994,17140,37126,48521
0003160401489,NTMD VITAMIN C 1000MG,100 CT,VITAMIN PRODUCTS,N,371584.59999991703,42097,26418,22314,0.12291499233502681,16.65253204266008,1.1839204087120194,14.065584071463284,1.5934968582027405,8.82686652255308,2866,12.843954468046967,562181.8699997922,62291,40145,36603,0.19992215691117401,15.358901456159117,1.0967680244788678,14.003783036487537,1.5516502677793,9.025089820355946,2900,7.922847854001039,240848.51000000007,64905.65999999998,335136.68999999977,108429.04000000012,12653.099999999928,718,844,1235,10560.28999999996,706,711,983
0004400004100,NBSC CLSC CC VR PK 20CT,1 LB 4 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,803860.3699993584,114276,105827,89708,0.49414977737700927,8.960854884729995,1.1796829714183796,7.595985618030922,1.079837848564166,7.034376159467941,9667,10.776073482855486,585436.5399997792,66541,64964,54264,0.2963848843708971,10.788672784899367,1.1971841368126197,9.011707099313146,1.024274983067545,8.798132579909819,6504,11.985846970367094,552973.7199999996,"",380837.1500000005,146289.02000000025,90086.01000000763,8321,11665,12429,72539.9899999992,5932,8225,8567
0003700061111,CHRMN ULTRA STRONG,6 ROLLS,BATH TISSUE,N,"","","","","","","","","","","","",1241457.7699992117,132865,119540,98303,0.5369217766532562,12.62888996265843,1.2160361331800658,10.385291701515909,1.111468964363393,9.34375320813767,13762,13.999572749560032,"","",811102.3999999964,176978.4000000001,"","","","",146700.6300000001,10232,13336,16295
0003160401780,NTMD VITAMIN C 1000MG TAB,300 CT,VITAMIN PRODUCTS,Y,184902.0099999955,8355,5090,4583,0.025245111135225772,40.345190922975235,1.11062622736199,36.32652455795589,1.6414538310412574,22.130701376420767,387,8.444250490944796,325996.6699999634,13560,8959,8434,0.04606571787527912,38.65267607303336,1.0622480436329145,36.387618037723335,1.5135617814488225,24.041052359879306,429,5.086554422575291,117722.75999999997,"",198287.3300000001,42729.81000000002,3256.089999999994,94,100,151,2106.1899999999996,93,93,113
0076211196699,STBK PIKE PLACE COFFEE,18 OZ,COFFEE,N,"","","","","","","","","","","","",1578558.3499993845,136471,125273,63301,0.34574413175516283,24.937336692933517,1.9790050710099367,12.60094633320336,1.0893887749155844,11.566987491843575,19432,30.697777286298795,"","",1092153.5099999919,106594.25,"","","","",208410.6600000007,7544,16833,19520
0002410094027,CHEEZIT CRKR VRTY PK 12CT,12.1 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,321725.35999982577,63364,59691,45152,0.24871639929690464,7.125384479088983,1.3220012402551382,5.389847045615348,1.0615335645239652,5.077415567196291,7029,15.567416725726435,248326.4199999193,46061,42925,33910,0.18521324320022703,7.323102919490395,1.2658507814803892,5.78512335468653,1.0730576587070473,5.391251166929058,4698,13.85432025951047,245201.17000000048,"",176266.3600000001,64613.23,48953.80999999939,5478,9281,10141,41882.72000000123,4533,6970,7575
0001410005184,GF CRAYOLA 20CT MP,18 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,"","","","","","","","","","","","",260.7,30,29,28,1.5293337686836796E-4,9.310714285714285,1.0357142857142858,8.989655172413793,1.0344827586206897,8.69,1,3.571428571428571,"","",199.86999999999998,43.449999999999996,"","","","",8.69,1,1,1
0001111084162,KRO CHS MN SNDWH CKR 12CT,12 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,179979.73999999603,50087,47078,29449,0.16221760371400037,6.111573907433055,1.598628136778838,3.823011597773823,1.0639152045541442,3.5933423842513235,6874,23.34204896600903,160678.30999999674,44667,42184,26934,0.14711098473473652,5.965631172495609,1.5661988564639489,3.808987056703886,1.058861179594159,3.597248751874913,5823,21.619514368456226,139915.58000000005,"",120524.68999999994,64934.82000000002,22086.630000000125,2944,5808,6228,25976.240000001006,3020,6545,7236
0004400004474,NBSC OREO THINS CKIE 12CT,12.24 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,104.79999999999998,20,18,18,9.915164748724936E-5,5.822222222222221,1.0,5.822222222222221,1.1111111111111112,5.239999999999999,"","",82.57,13,12,12,6.554287580072912E-5,6.8808333333333325,1.0,6.8808333333333325,1.0833333333333333,6.351538461538461,"","",90.82000000000001,"",57.010000000000005,6.29,"","","","",6.99,1,1,1
0001111004945,KRO ULTRA STRONG 24 MR,24 ROLL,BATH TISSUE,Y,"","","","","","","","","","","","",19660.580000000104,1077,1064,1052,0.005745925445197253,18.68876425855523,1.0114068441064639,18.477988721804607,1.012218045112782,18.254948932219225,11,1.0456273764258555,"","",11990.249999999965,3683.0999999999954,"","","","",644.8900000000003,53,53,56
0001650053536,CITRACL MAXIMUM WITH D,180 CT,VITAMIN PRODUCTS,Y,153120.95999999758,9540,9401,6497,0.03578823631803662,23.56794828382293,1.4469755271663844,16.28773109243672,1.0147856610998829,16.050415094339368,1641,25.257811297521933,218145.68999998656,12875,12538,8258,0.04510442236353509,26.41628602567045,1.5182852991038993,17.398762960598706,1.0268782899984048,16.943354563105753,2242,27.149430854928553,108987.07000000008,"",145602.8100000001,27598.350000000002,3911.5999999999926,183,234,242,27296.510000000337,1104,1513,1593
0001657195092,SPKLN ICE VARIETY 12PK,12/17 FO,SPARKLING WATER,Y,2949920.9400071027,294704,265902,131500,0.7243578691429606,22.432858859369603,2.0220684410646386,11.09401561480208,1.1083181021579378,10.009775707174326,42716,32.48365019011407,3672331.3400089806,355727,323302,160226,0.8751394015039687,22.919696803321436,2.017787375332343,11.358826546105439,1.1002932242918386,10.323454053273945,54736,34.16174653302211,2102185.3899999703,"",2503036.369999962,690169.7199999968,302682.4099998948,11438,27504,29975,638835.6799996087,23077,55133,61423
0003076819605,OSTBFLX TRPL ST PLS VIT D,150 CT,VITAMIN PRODUCTS,Y,244982.38999999137,10319,5847,4655,0.02564171772517477,52.62779591836549,1.2560687432867883,41.8988181973647,1.7648366683769454,23.740904157378754,886,19.03329752953813,254213.30999998582,10145,6002,4804,0.026238997945558555,52.91700874271145,1.249375520399667,42.35476674441617,1.69026991002999,25.057990142926155,865,18.005828476269777,155378.32000000004,"",160826.4700000001,53149.25,3139.819999999995,60,73,113,16495.169999999936,298,374,553
0002840019914,LAYS CLASSIC POTATO CHIPS,8 OZ,BAG SNACKS,N,6498462.670033927,2760524,2366572,1229805,6.774288435447595,5.2841407133927145,1.9243473558816235,2.7459391347628244,1.1664652501593022,2.3540685283061937,434151,35.30242599436496,1.421936909026236E7,5557009,4741362,1942711,10.610905482475856,7.319343479427646,2.4405904944173376,2.999005157223254,1.1720279953312993,2.558816998544066,845074,43.49972795747798,3924376.840000141,2345657.559999997,8295230.010001045,4404122.459999906,137764.76000000013,30442,48236,56442,945667.460000001,141615,294103,357664
0001111037184,KRO GLUCSMN CHONDRTN,300 CT,VITAMIN PRODUCTS,Y,309671.46999996837,12099,11588,9446,0.05203258123136431,32.783344272704674,1.2267626508575058,26.723461339313804,1.0440973420780117,25.59479874369521,1581,16.73724327757781,314929.3799999671,12160,11392,9385,0.0512599907824869,33.55667341502047,1.2138518913159297,27.644784058985877,1.0674157303370786,25.898797697365715,1503,16.014917421417156,202052.48000000013,"",206262.20999999993,79930.40000000001,5536.64999999998,176,209,218,27315.540000000066,845,1006,1049
0002410011593,CHEEZ IT CLASSIC MIX VARI,19.1 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,322387.6099998864,46798,42835,37582,0.20701762310365587,8.578245170557352,1.139774360065989,7.526266137501726,1.0925178008637797,6.888918543525074,3490,9.28636049172476,346656.0699998473,47650,44179,37289,0.203669024644449,9.296470004554891,1.1847729893534287,7.846625546070471,1.0785667398537766,7.275048688349367,4231,11.34650969454799,235159.71,"",239901.97000000044,112143.35000000012,23799.560000001286,2488,3079,3304,43945.31000000107,4087,5524,5935
0003160404211,NTMD MLTN 2.5 MG ADLT GMY,130 CT,VITAMIN PRODUCTS,N,349475.1799999507,24662,14720,10823,0.05961768226413888,32.290047121865534,1.3600665249930703,23.74152038043143,1.6754076086956522,14.170593625819102,2098,19.384643814099604,"","","","","","","","","","","","",244432.69000000012,57683.02,"","",17624.51999999993,549,739,1231,"","","",""
0026944440000,SHRRW PD 26/30 FR RW SC,1 RW,SEAFOOD - SHRIMP,N,624070.4699999861,65839,64291,47272,0.26039426000095844,13.20169381451993,1.3600228465053308,9.706964738454623,1.0240780202516682,9.478735551876337,8854,18.729903536977492,534579.7000000041,52819,51958,38783,0.21182911268163981,13.783866642601247,1.339710697986231,10.288688941067866,1.0165710766388236,10.12097351331915,6992,18.028517649485597,389220.0300000002,84116.90000000011,315275.12000000034,63897.27000000001,19605.459999999974,1059,1738,1822,7951.229999999985,544,695,718
0004200094255,QLTN SFTSTRG BTH TSSE MR,12 ROLLS,BATH TISSUE,N,5043056.380013544,416721,398366,229700,1.26528519043451,21.954969003106417,1.734288202002612,12.65935441281019,1.0460757193133952,12.101757242888032,62636,27.268611232041795,"","","","","","","","","","","","",3551952.8099999526,960946.2499999938,"","",248963.66000000027,10690,19239,20425,"","","",""
0001111004942,KRO ULTRA SOFT TP 18 MEGA,18 ROLL,BATH TISSUE,Y,"","","","","","","","","","","","",175.38000000000002,12,12,12,6.554287580072912E-5,14.615000000000002,1.0,14.615000000000002,1.0,14.615000000000002,"","","","",145.4,70.45,"","","","",14.99,1,1,1
0003700075321,CHRMN ULT STRNG BTH MGRL,12 ROLLS,BATH TISSUE,Y,6782720.260029476,497502,483078,271606,1.4961212426345474,24.97264515522292,1.7785984109334845,14.040631657888532,1.029858532162508,13.633553754617019,80311,29.568934412347296,5037853.280028646,362585,342789,276151,1.5083108912705956,18.243110761969522,1.2413100079304438,14.696659694531172,1.057749811108291,13.894268323368715,44298,16.041223823198177,4746143.3800000055,"",3281274.719999961,752237.5899999969,530709.3799997573,20396,37815,39828,545860.5599997782,27287,35498,40368
0004126035565,KRO COQ10 100MG,150 CT,VITAMIN PRODUCTS,Y,215879.13999998666,14802,7904,6453,0.0355458656241789,33.454074074072004,1.2248566558189988,27.312644230767543,1.8727226720647774,14.584457505741566,1110,17.20130172013017,272189.8799999738,18168,9978,8199,0.04478216989084817,33.197936333696035,1.216977680204903,27.279001803966107,1.8208057726999398,14.98182959048733,1401,17.08744968898646,147601.58,"",181269.02000000002,83846.24999999997,1629.7600000000004,49,58,92,21390.940000000162,665,758,1186
0007478000402,PERRIER SPARKLING WATER,24/16.9 FO,SPARKLING WATER,Y,231734.65999998516,15995,13765,8350,0.045995347584362904,27.752653892213793,1.648502994011976,16.835064293496924,1.1620050853614239,14.487943732415452,1992,23.8562874251497,250883.20999997653,14959,13659,6613,0.03611958647251847,37.937881445633835,2.0654770905791624,18.367611831025442,1.095175342265173,16.77138913028789,2027,30.65174655980644,133246.54000000004,"",142324.6000000001,14396.21999999998,166.93,11,13,14,24587.18000000041,519,1303,1422
0078535701923,PEET MAJOR DICKASO,32 CT,COFFEE,Y,1034561.629999792,47410,45732,21130,0.11639301730030996,48.96174301939384,2.164316138192144,22.622269526803812,1.036692031837663,21.821591014549504,7167,33.91859914813062,1371252.449999676,61869,58925,26688,0.14576735578082156,51.380862185239664,2.2079211630695443,23.271148918110754,1.0499618158676283,22.163804975022646,9503,35.607763788968825,717149.3399999975,"",914551.2099999968,67889.10999999999,39446.93000000038,756,1697,1793,130021.77000001098,2413,5525,5943
0026950840000,SHRMEAT CKD FZ WC RW SC,1 RW,SEAFOOD - SHRIMP,N,538285.8600000242,88517,87245,60341,0.3323838645015619,8.92073150925613,1.4458659949288213,6.169819015416634,1.0145796320706058,6.08115796965582,14139,23.43182910458892,623320.2200000307,93152,91177,63449,0.3465524938900385,9.823956563539705,1.4370124036627843,6.836375621045118,1.0216611645480769,6.6914314239096395,14770,23.27853866885215,346660.3799999999,82967.74999999999,351590.5,88084.1,665.63,86,96,101,886.5200000000002,89,105,108
0007222080657,FRANZ  LTO COOKIE BAGS,12 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,"","","","","","","","","","","","",122236.71000001066,38962,36885,32024,0.17491208788687912,3.8170344116915644,1.1517924056957283,3.3139951199677555,1.056310153178799,3.1373315024898787,3360,10.492130901823632,"","",75278.99,22056.989999999987,"","","","",48.22000000000001,19,19,24
0001650055437,FLNTSTN SOUR GUMMIES VIT,180 CT,VITAMIN PRODUCTS,Y,81487.45000000186,5533,5439,4120,0.0226947104248593,19.77850728155385,1.3201456310679611,14.982064717779345,1.01728258871116,14.727534791252822,719,17.45145631067961,142131.86000000287,9033,8787,6833,0.03732120586219851,20.800799063369364,1.2859651690326357,16.175242972573447,1.0279959030385797,15.734734861065302,1081,15.820283916288599,62670.40999999997,"",104152.07,21663.70999999999,4804.179999999966,253,338,342,14457.899999999961,690,912,939
0004400003826,NBSC RTZ CHS SND CRK 16CT,1LB 5.6 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,156013.10999999632,28747,27198,18337,0.10100798666520511,8.508104379123974,1.4832306266019524,5.736197882197085,1.0569527171115523,5.427109263575201,3821,20.837650651687845,252139.32999993366,44341,41972,28294,0.1545391773254858,8.911406305221378,1.483424047501237,6.007322262459107,1.0564423901648718,5.686369951059598,5959,21.06100233265003,113755.19000000008,"",174283.73000000004,49040.510000000024,15633.42999999959,1810,2678,2893,50644.189999999646,6120,8909,9651
0007431229176,NTRB VITAMIN D3 5000IU,240 CT,VITAMIN PRODUCTS,Y,400046.5799999261,23999,14906,14086,0.07759167258363303,28.400296748539407,1.0582138293340906,26.83795652756783,1.6100228096068696,16.66930205424918,747,5.303137867386057,637823.2699998507,37605,23568,22249,0.12152195364086851,28.667502809108303,1.059283563306216,27.063105482003166,1.5955957230142566,16.961129371090298,1173,5.2721470627893385,273747.43000000005,"",417001.7600000002,84673.10999999997,3717.9699999999884,137,145,217,24639.890000000316,871,915,1326
0001111005298,KRO VARIETY CKY 30 CT,30 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,"","","","","","","","","","","","",91228.0500000096,14547,13883,11276,0.061588455627418465,8.09046204327861,1.2311990067399787,6.571205791256184,1.0478282791903768,6.271262115900846,1550,13.74600922312877,"","",63852.94000000002,42655.140000000036,"","","","",9513.909999999883,1198,1512,1557
0002410011717,CHEEZIT CADDIES XTRA TSTY,12 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,"","","","","","","","","","","","",120081.17000001915,20453,19176,15937,0.08704640096968501,7.534741168351581,1.2032377486352512,6.262055173134081,1.0665936587400917,5.871078570381809,1775,11.13760431699818,"","",86752.2,23156.660000000007,"","","","",10433.099999999844,1378,1702,1849
0004400002027,NBSC CHIPS AHOY MINI 12CT,12 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,2926.2999999999656,618,585,562,0.0030957347715463413,5.206939501779298,1.0409252669039146,5.002222222222163,1.0564102564102564,4.735113268608359,20,3.558718861209965,2770.1599999999844,534,513,504,0.002752800783630623,5.4963492063491755,1.0178571428571428,5.399922027290418,1.04093567251462,5.187565543071131,9,1.7857142857142856,2139.040000000002,"",1888.5300000000022,730.2900000000006,88.45000000000002,19,19,23,96.77,21,22,23
0001111058604,KRO SHRP CHEDR CHEESE BAR,32 OZ,CHEESE,Y,5022748.830015866,753575,710356,330757,1.8219500815522303,15.185616117016014,2.147667320721859,7.0707487935849995,1.060841324631593,6.665227522165499,114751,34.69344564136209,6360676.410036405,920157,868151,390465,2.1326832499609747,16.290003995329684,2.2233772553237805,7.326693639742861,1.0599043253996137,6.912599056504927,139884,35.82497791095233,3272715.0099999467,"",3989214.569999916,1641138.71999997,220497.0099999577,13416,30704,33311,748885.3899993029,41169,98297,108101
0002780010020,MTHR CIRCUS ANML CKY 20CT,20 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,78364.35000000085,11955,10911,10358,0.05705626470405162,7.565586985904697,1.0533886850743386,7.182141875171923,1.0956832554302998,6.554943538268578,463,4.469974898629079,36558.510000001705,6285,5746,5520,0.030149722868335397,6.6229184782611785,1.0409420289855071,6.362427775844362,1.0938043856595894,5.816787589499078,206,3.7318840579710146,57262.97,"",24405.769999999986,15000.619999999997,2215.4200000000005,224,266,278,385.1800000000002,47,53,54
0000000008323,QLTN BATH TISSUE CASE,12/78.2 SF,BATH TISSUE,Y,95.76,2,2,2,1.1016849720805487E-5,47.88,1.0,47.88,1.0,47.88,"","","","","","","","","","","","","","",47.88,"","","","","","","","","","",""
0001657195495,SPKLN ICE BLUE PACK 12PK,12/17 FO,SPARKLING WATER,Y,394158.0899998718,38015,35135,22412,0.12345481797134626,17.58692173834873,1.567686953417812,11.218388786107067,1.0819695460367156,10.368488491381607,5907,26.356416205604138,1798694.2299989355,173645,159564,87265,0.4766332547292189,20.61186306077964,1.828499398384232,11.272556654376523,1.0882467223183174,10.358456794027674,26423,30.279035122901504,284839.4200000002,"",1227105.6299999878,345120.80000000045,20074.780000000217,1192,1848,1970,213071.43999996787,9198,18638,20398
0003160402665,NTMD BRPLS FSH OIL 1000MG,150 CT,VITAMIN PRODUCTS,Y,189769.3099999934,17726,10602,9512,0.052396137272150894,19.950516190075,1.114592094196804,17.89938785134818,1.6719486889266175,10.705704050546846,841,8.841463414634147,151693.9300000055,14066,9090,8583,0.0468795419164715,17.67376558313008,1.05907025515554,16.688001100110615,1.5474147414741475,10.784439783876403,447,5.207969241523943,126439.98,"",96111.76999999992,28539.340000000004,3894.949999999982,182,216,335,11927.389999999905,586,639,927
0004400004098,NBSC TDDY GRHM HNY 12CT,12 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,21501.430000000433,4515,4037,3578,0.019709144150521014,6.009343208496488,1.1282839575181667,5.326091156799711,1.118404756006936,4.76222148394251,337,9.41866964784796,415.6700000000001,83,84,81,4.4241441165492155E-4,5.131728395061729,1.037037037037037,4.948452380952382,0.9880952380952381,5.008072289156627,3,3.7037037037037033,16357.140000000007,"",253.10000000000002,95.59999999999998,2469.499999999987,400,474,512,11.18,2,2,2
0068692428564,PERRIER SPARKLING WATER,24/16.9 FO,SPARKLING WATER,Y,"","","","","","","","","","","","",51.440000000000005,6,5,5,2.730953158363713E-5,10.288,1.0,10.288,1.2,8.573333333333334,"","","","",25.47,34.46,"","","","","","","",""
0003160401717,NTMD VIT C 500MG CHEWABLE,150 CT,VITAMIN PRODUCTS,Y,411123.549999928,32365,19217,14819,0.08162934800630825,27.74300222686605,1.2967811593224914,21.393742519640316,1.684185877087995,12.702720531436057,2759,18.617990417707,493737.6799998756,35554,23317,20153,0.11007379800100783,24.49946310722352,1.1569989579715179,21.17500879186326,1.5248102242998671,13.886979805362985,2275,11.288641889544982,288100.2300000002,"",316332.0400000002,80346.79000000008,12730.33999999993,499,619,952,10695.819999999947,594,603,789
0001200018466,BUBLY SPRKL ORANGE 10PK,10/7.5 FO,SPARKLING WATER,Y,32811.65000000018,7562,6979,5862,0.03229038653168088,5.597347321733229,1.1905493005800067,4.701483020490068,1.0835363232554807,4.339017455699574,684,11.66837256908905,103.73000000000003,23,22,22,1.2016193896800338E-4,4.715000000000002,1.0,4.715000000000002,1.0454545454545454,4.510000000000002,"","",25196.38000000004,"",62.420000000000016,22.029999999999998,1974.5399999999977,344,425,479,13.77,2,2,3
0001650055435,FLNTSTN GUMMI VITAMINS,180 CT,VITAMIN PRODUCTS,Y,184404.77999999016,12472,12214,9468,0.05215376657829317,19.476634980987555,1.2900295732995353,15.09782053381285,1.021123301129851,14.785501924309667,1646,17.384875369666243,348322.27999992465,22174,21497,17181,0.09384101242769392,20.273690704843993,1.251207729468599,16.203297204257556,1.0314927664325255,15.708590240819186,2592,15.086432687270824,141653.41999999993,"",252772.1500000001,54611.100000000035,19694.980000000207,1067,1377,1401,59797.40999999944,3296,4047,4199
0001111058603,KRO MLD CHEDDR CHEESE BAR,32 OZ,CHEESE,Y,1477373.6199992595,222355,211978,129855,0.7152965102475981,11.377102306412995,1.6324207770205228,6.969466737110736,1.048953193255904,6.644211373700881,30755,23.68410919872165,2127988.4699988435,307257,291787,175312,0.9575377201981187,12.138293271418064,1.6643869216026284,7.292951605105243,1.0530181262359186,6.925760747513786,43675,24.912727023820388,969674.4899999889,"",1336721.1599999792,567733.3099999992,55174.24999999887,3844,7702,8401,184172.20999998294,11429,23900,26606
0088133400988,DNKN COLD BREW COFFEE,8.46 OZ,COFFEE,Y,177960.12000000288,21530,20075,12027,0.06624982579606378,14.796717385882005,1.6691610542945041,8.864763138231774,1.072478206724782,8.265681374825958,3073,25.55084393448075,235173.3099999609,27811,23851,13119,0.07165474896914711,17.92616129277848,1.8180501562619102,9.860102721058274,1.1660307743910108,8.456125633740639,3480,26.52641207409101,128215.53000000004,"",158944.14000000016,39237.83999999998,21407.470000000016,1482,2459,2709,31897.52000000137,1403,2937,3721
0001111059671,KRO SHARP CHEDDAR SHRED,32 OZ,CHEESE,Y,5955762.010039434,899024,847870,438255,2.414094737195804,13.589718337587556,1.934649918426487,7.024381107999379,1.0603323622725183,6.624697460845799,140119,31.97202541899123,8180874.480072461,1187984,1122187,554927,3.030959286622601,14.742253449683401,2.0222245448500433,7.290116959181011,1.0586328303571508,6.886350725323288,189302,34.112955397737,4018614.679999944,"",5306271.780000121,2278581.709999955,402899.1999997326,24968,55584,60890,1049469.0499989286,61790,137816,152555
0001111059864,KRO PRC AM CHS PROD IWS,48 OZ,CHEESE,Y,830315.5499996095,108107,104029,50610,0.27878138218498283,16.406155898036147,2.0555028650464333,7.981577733128353,1.0392006075229023,7.680497562596404,17756,35.083975498913254,768957.0700000011,81122,78887,43542,0.23782232484294563,17.660122869872794,1.8117449818565983,9.747576533522647,1.0283316642792855,9.479020117847206,14259,32.7476918836985,526544.2000000002,"",483812.2399999997,346894.61999999994,37613.840000001015,2042,4614,4841,68705.14000000189,3922,7069,7350
